timestamp,joint1,joint2
1740416405.3024247,-0.019701465964317322,0.0024083894677460194
1740416405.3124943,-0.019697124138474464,0.0024120062589645386
1740416405.322576,-0.01969889923930168,0.002411444438621402
1740416405.332774,-0.019695349037647247,0.0024056790862232447
1740416405.3429492,-0.01969929412007332,0.002410486340522766
1740416405.3531108,-0.019692782312631607,0.002408550353720784
1740416405.3632715,-0.019699886441230774,0.0024110942613333464
1740416405.3736224,-0.019698109477758408,0.0024120290763676167
1740416405.3837848,-0.019700083881616592,0.0024081976152956486
1740416405.3939312,-0.019690414890646935,0.002407109597697854
1740416405.4042323,-0.01969791203737259,0.002409727778285742
1740416405.4143932,-0.019690217450261116,0.0024095820263028145
1740416405.4245617,-0.019696136936545372,0.002407638356089592
1740416405.4347332,-0.01968429796397686,0.0024081948213279247
1740416405.444897,-0.019689034670591354,0.002404787577688694
1740416405.4550562,-0.01968824490904808,0.002404531929641962
1740416405.4652345,-0.0196884423494339,0.0024070455692708492
1740416405.4753914,-0.019687850028276443,0.0024127522483468056
1740416405.4855409,-0.019582487642765045,0.002383409533649683
1740416405.495597,-0.019417734816670418,0.0023808469995856285
1740416405.5056508,-0.01926521584391594,0.002424635924398899
1740416405.515704,-0.01878141425549984,0.0025503882206976414
1740416405.5257962,-0.017996124923229218,0.0028041284531354904
1740416405.5358496,-0.01758868247270584,0.002877540420740843
1740416405.5459025,-0.0173221193253994,0.0027648592367768288
1740416405.5559561,-0.016120312735438347,0.0022802227176725864
1740416405.566009,-0.0136874970048666,0.001322697731666267
1740416405.576062,-0.009646419435739517,-0.0002805492258630693
1740416405.5861332,-0.004408467095345259,-0.0023238682188093662
1740416405.5961905,0.0016800835728645325,-0.004519208800047636
1740416405.606289,0.00969712808728218,-0.006088170222938061
1740416405.6163547,0.020781531929969788,-0.006354262121021748
1740416405.6264098,0.03504319489002228,-0.005233342293649912
1740416405.6365263,0.053117260336875916,-0.00298625067807734
1740416405.646688,0.07446566224098206,-0.00035930046578869224
1740416405.6567447,0.10021374374628067,0.002725615631788969
1740416405.6668088,0.12908650934696198,0.00577837647870183
1740416405.6768785,0.1614026129245758,0.008999432437121868
1740416405.6869457,0.19715088605880737,0.012231518514454365
1740416405.697053,0.23530396819114685,0.015256684273481369
1740416405.707238,0.27568328380584717,0.017968660220503807
1740416405.7174065,0.31626278162002563,0.019792910665273666
1740416405.727569,0.3602856993675232,0.021877044811844826
1740416405.7376988,0.4035521149635315,0.022866880521178246
1740416405.7477543,0.46794605255126953,0.013911159709095955
1740416405.757859,0.510327935218811,0.012950276024639606
1740416405.767963,0.5292906761169434,0.02080732211470604
1740416405.7781115,0.5690830945968628,0.018580274656414986
1740416405.7882802,0.6071484088897705,0.01572875678539276
1740416405.7984412,0.643107533454895,0.012640201486647129
1740416405.8086016,0.6766945123672485,0.009129856713116169
1740416405.8187618,0.7072675228118896,0.005506986752152443
1740416405.8289182,0.7500724196434021,-0.004014551639556885
1740416405.8390815,0.7583686709403992,-0.0005804742104373872
1740416405.8492498,0.7865171432495117,-0.005895740818232298
1740416405.8594043,0.806280255317688,-0.0017638793215155602
1740416405.869566,0.8142584562301636,0.0002709899563342333
1740416405.8797338,0.8189730644226074,0.0031727345194667578
1740416405.889898,0.8180169463157654,0.0035746556241065264
1740416405.9000466,0.8261107206344604,0.007832528091967106
1740416405.9102092,0.8278377056121826,0.009359460324048996
1740416405.9203722,0.8275107145309448,0.010496923699975014
1740416405.9305394,0.8258986473083496,0.010832698084414005
1740416405.9408398,0.8259209990501404,0.01084094773977995
1740416405.9510067,0.8222676515579224,0.012354094535112381
1740416405.961179,0.8202254772186279,0.013197696767747402
1740416405.971336,0.8183276057243347,0.013980983756482601
1740416405.9814951,0.8161725997924805,0.014851407147943974
1740416405.9916523,0.8138116598129272,0.01578652672469616
1740416406.0018198,0.8113359808921814,0.01666213758289814
1740416406.0119915,0.8089994788169861,0.01729675754904747
1740416406.0221827,0.8061211109161377,0.01799274981021881
1740416406.0323322,0.8027423024177551,0.0183370653539896
1740416406.0424967,0.7976292371749878,0.017826654016971588
1740416406.0526497,0.7896333932876587,0.016071142628788948
1740416406.062705,0.7783182263374329,0.013249356299638748
1740416406.072771,0.7631990313529968,0.009287271648645401
1740416406.0828483,0.7446178197860718,0.0044133360497653484
1740416406.093007,0.7229161858558655,-0.0004924365202896297
1740416406.1031759,0.6990535259246826,-0.004771899431943893
1740416406.113343,0.674517035484314,-0.007429881487041712
1740416406.123491,0.6477322578430176,-0.00865213293582201
1740416406.1336422,0.6216374635696411,-0.0074931904673576355
1740416406.1438005,0.5944198369979858,-0.005199329927563667
1740416406.1539507,0.5668331384658813,-0.0022393406834453344
1740416406.1641018,0.5368818044662476,0.0004446370294317603
1740416406.1742637,0.5051639080047607,0.0025000099558383226
1740416406.1844263,0.4708203375339508,0.0032292164396494627
1740416406.1944816,0.43450796604156494,0.0029463600367307663
1740416406.2045352,0.39628925919532776,0.0015989034436643124
1740416406.2145886,0.35699641704559326,-0.0004922097432427108
1740416406.2246416,0.31764283776283264,-0.0027922114823013544
1740416406.234695,0.2794109582901001,-0.004729073029011488
1740416406.2447488,0.24286581575870514,-0.006094207987189293
1740416406.2548344,0.2090088427066803,-0.006735806353390217
1740416406.2648919,0.17879220843315125,-0.0060385437682271
1740416406.2749753,0.1519489586353302,-0.00463940529152751
1740416406.2851455,0.12884479761123657,-0.002653065137565136
1740416406.295312,0.10951290279626846,-0.0006355962250381708
1740416406.3054888,0.09304147958755493,0.0008465603459626436
1740416406.3156617,0.07990841567516327,0.0017014314653351903
1740416406.3258214,0.07058795541524887,0.0017898749792948365
1740416406.3359807,0.06504160910844803,0.001273586181923747
1740416406.3461485,0.06396568566560745,0.0004165816935710609
1740416406.356315,0.06556408107280731,-9.642617078498006e-05
1740416406.3664763,0.06574797630310059,-0.0001337780267931521
1740416406.3766313,0.06574738025665283,-0.00013285549357533455
1740416406.386791,0.06576494127511978,-0.00013521057553589344
1740416406.39695,0.06575389206409454,-0.00013533624587580562
1740416406.40711,0.06575428694486618,-0.00013562507228925824
1740416406.4172654,0.06575152277946472,-0.00013073370791971684
1740416406.4274192,0.0657491534948349,-0.00013603450497612357
1740416406.4375787,0.06575784087181091,-0.000133376510348171
1740416406.447738,0.06575369834899902,-0.00013653462519869208
1740416406.457889,0.06574895977973938,-0.00013135449262335896
1740416406.4680417,0.06574974954128265,-0.00013732397928833961
1740416406.4782047,0.06575626134872437,-0.0001334638218395412
1740416406.4883618,0.06575547158718109,-0.0001379441819153726
1740416406.498528,0.06575606763362885,-0.00013729569036513567
1740416406.5086906,0.06575290858745575,-0.0001361690810881555
1740416406.5188587,0.06575487554073334,-0.0001325366902165115
1740416406.529037,0.0657566487789154,-0.0001354995183646679
1740416406.5392053,0.06574738025665283,-0.00013529026182368398
1740416406.549369,0.0657491534948349,-0.00013538205530494452
1740416406.559529,0.06574402749538422,-0.00013486098032444715
1740416406.5696945,0.06575211882591248,-0.00013366102939471602
1740416406.5798516,0.06575527787208557,-0.0001331366947852075
1740416406.5900164,0.06575724482536316,-0.0001326028141193092
1740416406.6001837,0.06575901806354523,-0.00013336434494704008
1740416406.61035,0.06574895977973938,-0.00013618409866467118
1740416406.6205044,0.06575822830200195,-0.0001380310277454555
1740416406.6306627,0.06575389206409454,-0.00013582949759438634
1740416406.6408114,0.06575468182563782,-0.00013424031203612685
1740416406.6509774,0.06574836373329163,-0.00013911939458921552
1740416406.6611304,0.06575724482536316,-0.0001320976298302412
1740416406.6712937,0.06575724482536316,-0.00013890228001400828
1740416406.681465,0.06573258340358734,-0.00014166603796184063
1740416406.6917408,0.06548969447612762,-0.00020313507411628962
1740416406.7019238,0.06479398906230927,-0.0003006780752912164
1740416406.7120957,0.06296217441558838,-0.0006515413988381624
1740416406.7222595,0.06057651713490486,-0.0013447601813822985
1740416406.7324069,0.057236865162849426,-0.0026633478701114655
1740416406.7424636,0.05281221866607666,-0.004470787476748228
1740416406.752542,0.047267451882362366,-0.0064868140034377575
1740416406.762603,0.040748968720436096,-0.008292201906442642
1740416406.7726924,0.030992452055215836,-0.009319608099758625
1740416406.7827652,0.018552931025624275,-0.009031770750880241
1740416406.792849,0.0024551115930080414,-0.007758543360978365
1740416406.8029232,-0.01709146611392498,-0.005898403935134411
1740416406.8129857,-0.04043051227927208,-0.0036028751637786627
1740416406.823075,-0.06707803159952164,-0.001096162712201476
1740416406.833233,-0.09769776463508606,0.001319784321822226
1740416406.843405,-0.13132862746715546,0.003853199537843466
1740416406.8534832,-0.16891849040985107,0.006224904675036669
1740416406.863636,-0.20853668451309204,0.008686155080795288
1740416406.8737397,-0.2507562041282654,0.010965392924845219
1740416406.8838034,-0.2945934236049652,0.013002350926399231
1740416406.8939562,-0.3391098082065582,0.014788557775318623
1740416406.9041123,-0.38395947217941284,0.016229353845119476
1740416406.9142923,-0.42871320247650146,0.01712558977305889
1740416406.9243996,-0.4722345471382141,0.017878683283925056
1740416406.9344532,-0.5128223299980164,0.017799071967601776
1740416406.9445064,-0.5540763735771179,0.018356982618570328
1740416406.9545593,-0.5903685688972473,0.018226616084575653
1740416406.964613,-0.6237474679946899,0.01847243867814541
1740416406.9746668,-0.6512666940689087,0.018774641677737236
1740416406.9848232,-0.6752899885177612,0.01853436976671219
1740416406.9949965,-0.6920309066772461,0.0189051553606987
1740416407.0051682,-0.7025232911109924,0.019495967775583267
1740416407.0153246,-0.7064993381500244,0.020447539165616035
1740416407.0254834,-0.7054958343505859,0.02132192812860012
1740416407.0356688,-0.7030040621757507,0.022299326956272125
1740416407.045825,-0.6996539831161499,0.02368743158876896
1740416407.0559802,-0.6956228017807007,0.025361333042383194
1740416407.06615,-0.6910698413848877,0.027246197685599327
1740416407.0763118,-0.6858144402503967,0.02942071482539177
1740416407.0864828,-0.6798826456069946,0.03188066929578781
1740416407.0966403,-0.673386812210083,0.03457945957779884
1740416407.1068077,-0.6664025783538818,0.037472985684871674
1740416407.1169627,-0.659146785736084,0.040476277470588684
1740416407.127125,-0.6513372659683228,0.043710581958293915
1740416407.1372852,-0.6431586742401123,0.0471002534031868
1740416407.147557,-0.6350094079971313,0.05047431215643883
1740416407.1577137,-0.6266595125198364,0.05393480509519577
1740416407.16787,-0.6179020404815674,0.057562291622161865
1740416407.1780336,-0.6089648008346558,0.06125882640480995
1740416407.1882079,-0.6009191274642944,0.06459550559520721
1740416407.1983647,-0.5910487771034241,0.06862957775592804
1740416407.2085354,-0.5819829106330872,0.07224573194980621
1740416407.218591,-0.5733274221420288,0.07558470964431763
1740416407.2286453,-0.5637962222099304,0.07855232059955597
1740416407.2387214,-0.5521693825721741,0.08049018681049347
1740416407.2489104,-0.538242757320404,0.08101578056812286
1740416407.259154,-0.4984694719314575,0.07613006234169006
1740416407.269306,-0.47151196002960205,0.07014674693346024
1740416407.2794743,-0.44565510749816895,0.05943569913506508
1740416407.2896283,-0.40540099143981934,0.05073324218392372
1740416407.2998538,-0.36679357290267944,0.03755754604935646
1740416407.3100333,-0.3254302144050598,0.022910410538315773
1740416407.3202074,-0.2829553782939911,0.0080913370475173
1740416407.3302658,-0.24102255702018738,-0.004675358533859253
1740416407.340434,-0.20266714692115784,-0.012890543788671494
1740416407.3505898,-0.17035765945911407,-0.015270804055035114
1740416407.3606935,-0.14418071508407593,-0.011521241627633572
1740416407.3707566,-0.12425195425748825,-0.0037188855931162834
1740416407.380832,-0.10614967346191406,0.00430248212069273
1740416407.3909276,-0.08980561792850494,0.010604162700474262
1740416407.4009962,-0.07411208003759384,0.01595172844827175
1740416407.4111507,-0.060543566942214966,0.01897909864783287
1740416407.4212058,-0.048500437289476395,0.019687052816152573
1740416407.4313943,-0.038106806576251984,0.01813630759716034
1740416407.441709,-0.029627665877342224,0.014541483484208584
1740416407.4519167,-0.02212224341928959,0.010049151256680489
1740416407.4621217,-0.015142057090997696,0.00577770359814167
1740416407.4722874,-0.010141071863472462,0.0023598880507051945
1740416407.4824662,-0.006716188509017229,0.0009585543302819133
1740416407.492661,-0.006656206678599119,0.0009584676008671522
1740416407.5028496,-0.006882124580442905,0.0010549998842179775
1740416407.5130222,-0.006880546920001507,0.001048028701916337
1740416407.5231972,-0.006884689908474684,0.0010500111384317279
1740416407.5333743,-0.006882322020828724,0.0010549717117100954
1740416407.5435455,-0.006884492933750153,0.0010540931252762675
1740416407.5537305,-0.006883506663143635,0.0010504426900297403
1740416407.5638998,-0.006878968328237534,0.0010540292132645845
1740416407.5740752,-0.006873246282339096,0.0010515949688851833
1740416407.5842469,-0.006882716901600361,0.0010519677307456732
1740416407.594428,-0.006878573447465897,0.001052723964676261
1740416407.6044948,-0.006887057796120644,0.0010524530662223697
1740416407.6146653,-0.006885281763970852,0.0010499677155166864
1740416407.6248598,-0.00688547920435667,0.0010531964944675565
1740416407.6350372,-0.006884689908474684,0.001050723483785987
1740416407.6452174,-0.00689060939475894,0.0010497021721675992
1740416407.6553922,-0.006886663381010294,0.00105119904037565
1740416407.665463,-0.006888833828270435,0.001052417210303247
1740416407.675535,-0.006875022314488888,0.0010560831287875772
1740416407.6857138,-0.006884295493364334,0.001051669125445187
1740416407.6958954,-0.006884689908474684,0.0010514160385355353
1740416407.706086,-0.006877784617245197,0.001052976818755269
1740416407.7162912,-0.0068779815919697285,0.0010469327680766582
1740416407.7264922,-0.006884492933750153,0.0010491479188203812
1740416407.7366667,-0.006877587176859379,0.00105238426476717
1740416407.7468555,-0.00688547920435667,0.0010506268590688705
1740416407.757055,-0.006882519461214542,0.0010451346170157194
1740416407.7671142,-0.006878179032355547,0.001042835647240281
1740416407.7771463,-0.006872653961181641,0.0010489586275070906
1740416407.7872078,-0.006844833493232727,0.0010377089492976665
1740416407.7972698,-0.006723292171955109,0.0010034870356321335
1740416407.8073275,-0.006474683061242104,0.0009490444790571928
1740416407.8173957,-0.006079276092350483,0.0008595850667916238
1740416407.8274527,-0.0053640324622392654,0.000667973596137017
1740416407.837575,-0.0033443814609199762,0.00012908619828522205
1740416407.8476775,0.0006035671103745699,-0.0005378046771511436
1740416407.8578475,0.007489047013223171,-0.0010100416839122772
1740416407.8680313,0.018544644117355347,-0.0009259445942007005
1740416407.878216,0.03404027968645096,-0.00025552103761583567
1740416407.8884032,0.05395463854074478,0.0008610415970906615
1740416407.898586,0.08930937945842743,-0.0028299735859036446
1740416407.9087884,0.13631826639175415,0.005396916996687651
1740416407.919163,0.15152503550052643,-0.000902681378647685
1740416407.929341,0.1876535415649414,0.00010179117089137435
1740416407.939518,0.23073597252368927,0.0179525725543499
1740416407.949699,0.2913563847541809,0.011921824887394905
1740416407.9598827,0.3359431028366089,0.013251946307718754
1740416407.9700801,0.3817787766456604,0.0144239142537117
1740416407.9802651,0.4284464120864868,0.015530421398580074
1740416407.9904659,0.4753535985946655,0.016277095302939415
1740416408.0006504,0.5217767357826233,0.016748858615756035
1740416408.0107582,0.568298876285553,0.016466135159134865
1740416408.0209448,0.6122924089431763,0.01544062327593565
1740416408.0311213,0.6582573652267456,0.015499638393521309
1740416408.0413024,0.7016004323959351,0.014782275073230267
1740416408.0514882,0.743304967880249,0.01396682858467102
1740416408.06169,0.783406138420105,0.013300715945661068
1740416408.0718832,0.8213194012641907,0.012795534916222095
1740416408.0820603,0.8558624982833862,0.012339718639850616
1740416408.0922353,0.8875877857208252,0.012220651842653751
1740416408.1024203,0.9147080183029175,0.012023906223475933
1740416408.1125915,0.938163697719574,0.012147489003837109
1740416408.1227841,0.9563320875167847,0.012538962066173553
1740416408.132973,0.9695942401885986,0.013398563489317894
1740416408.1431618,0.9778605699539185,0.014767235144972801
1740416408.1533492,0.9823114275932312,0.016194038093090057
1740416408.1635582,0.9839526414871216,0.017319878563284874
1740416408.1737325,0.983544111251831,0.017130205407738686
1740416408.183911,0.9835497140884399,0.017148610204458237
1740416408.194093,0.9835568070411682,0.017145369201898575
1740416408.2043102,0.9835518002510071,0.017148569226264954
1740416408.2144935,0.9835503101348877,0.01714349165558815
1740416408.224683,0.9834845066070557,0.017126083374023438
1740416408.2348619,0.9833862781524658,0.01708143763244152
1740416408.245046,0.9832097291946411,0.017019499093294144
1740416408.2552214,0.9829611778259277,0.016916988417506218
1740416408.2654107,0.982662558555603,0.01680026389658451
1740416408.2755916,0.9823048710823059,0.01665882021188736
1740416408.2857707,0.9814087152481079,0.01629372499883175
1740416408.295951,0.9792250394821167,0.0153993871062994
1740416408.3061452,0.9747806191444397,0.013583659194409847
1740416408.3163307,0.9682391881942749,0.010963010601699352
1740416408.3265228,0.9596981406211853,0.007816465571522713
1740416408.3367045,0.9472916722297668,0.0047463420778512955
1740416408.3468852,0.9314647912979126,0.002162026008591056
1740416408.3570826,0.9128596782684326,0.0005296086310409009
1740416408.3672538,0.8903076648712158,-0.0003921960014849901
1740416408.3774338,0.8648437261581421,-0.0004689092165790498
1740416408.3876176,0.8352729082107544,-3.446050686761737e-05
1740416408.3978002,0.8020097613334656,0.0007160513778217137
1740416408.4079769,0.7638475894927979,0.0013109385035932064
1740416408.418158,0.7217820882797241,0.0017340251943096519
1740416408.4283392,0.676342248916626,0.001286129467189312
1740416408.4385335,0.6254087686538696,0.00070782849797979
1740416408.448718,0.5719197988510132,-0.00068795116385445
1740416408.4589062,0.5154269933700562,-0.0022994570899754763
1740416408.4690945,0.4570695757865906,-0.003759952262043953
1740416408.479268,0.39715927839279175,-0.004866695497184992
1740416408.4894729,0.30624067783355713,0.007320092990994453
1740416408.499674,0.2453148066997528,0.007678099442273378
1740416408.509853,0.15673625469207764,-0.0033546811901032925
1740416408.5200408,0.09904597699642181,-0.002238921821117401
1740416408.5302238,0.043192438781261444,-0.0010392393451184034
1740416408.5404103,-0.009342366829514503,0.00019518763292580843
1740416408.5505817,-0.058986008167266846,0.001385044539347291
1740416408.5607793,-0.10461007803678513,0.0026176918763667345
1740416408.570956,-0.14591743052005768,0.003811424598097801
1740416408.58113,-0.1818680465221405,0.004720871802419424
1740416408.591309,-0.21170249581336975,0.005316146649420261
1740416408.6014915,-0.2346646785736084,0.005806430708616972
1740416408.6116836,-0.25006285309791565,0.0061814794316887856
1740416408.621866,-0.2588344216346741,0.006613797973841429
1740416408.6320457,-0.25925350189208984,0.006916480138897896
1740416408.6422207,-0.2560337781906128,0.006832350976765156
1740416408.6524124,-0.25317853689193726,0.005748366005718708
1740416408.6626065,-0.2502775192260742,0.004517615307122469
1740416408.6727867,-0.24849443137645721,0.0037808544002473354
1740416408.6829655,-0.24742227792739868,0.003337510861456394
1740416408.6931376,-0.2473171055316925,0.0032887712586671114
1740416408.70332,-0.2473127543926239,0.0032882709056138992
1740416408.7135,-0.24731533229351044,0.0032853828743100166
1740416408.7237353,-0.24731571972370148,0.0032881167717278004
1740416408.7339327,-0.24731138348579407,0.003284037346020341
1740416408.7441154,-0.24730566143989563,0.0032881658989936113
1740416408.754314,-0.24729639291763306,0.0032899475190788507
1740416408.7645018,-0.24731256067752838,0.003285318147391081
1740416408.7746947,-0.24730348587036133,0.00328592536970973
1740416408.7848907,-0.247308611869812,0.003285355167463422
1740416408.7950685,-0.24730724096298218,0.003284389851614833
1740416408.8052406,-0.24730387330055237,0.0032910064328461885
1740416408.815308,-0.2473052591085434,0.0032880285289138556
1740416408.8254921,-0.24730032682418823,0.003284166334196925
1740416408.8356895,-0.2473021149635315,0.0032865433022379875
1740416408.8458655,-0.2473117709159851,0.0032862573862075806
1740416408.8560567,-0.24730485677719116,0.0032840892672538757
1740416408.8662481,-0.2472977638244629,0.003284637350589037
1740416408.8764434,-0.2472979575395584,0.003282281570136547
1740416408.886672,-0.24729815125465393,0.0032818280160427094
1740416408.8968606,-0.2472989559173584,0.0032861288636922836
1740416408.907043,-0.24730131030082703,0.0032857125625014305
1740416408.9172206,-0.24729835987091064,0.0032843530643731356
1740416408.927421,-0.24729835987091064,0.003287668339908123
1740416408.9376254,-0.24729737639427185,0.003286082297563553
1740416408.947754,-0.24730250239372253,0.003286246210336685
1740416408.9579198,-0.24729716777801514,0.0032883132807910442
1740416408.9680905,-0.24729637801647186,0.0032816624734550714
1740416408.9782786,-0.24728986620903015,0.003287369152531028
1740416408.988464,-0.24729184806346893,0.0032863030210137367
1740416408.998655,-0.24729816615581512,0.003284452948719263
1740416409.0088356,-0.2472979575395584,0.003286914899945259
1740416409.019014,-0.24730229377746582,0.00328426668420434
1740416409.0292084,-0.2472979724407196,0.0032803253270685673
1740416409.0393848,-0.24729716777801514,0.003282267600297928
1740416409.049584,-0.247416153550148,0.0032403990626335144
1740416409.0597773,-0.24831292033195496,0.0028975908644497395
1740416409.0699716,-0.249137282371521,0.002601960673928261
1740416409.0801666,-0.24913765490055084,0.002703452482819557
1740416409.090343,-0.2494056224822998,0.00277497386559844
1740416409.1005278,-0.24985745549201965,0.0029515766073018312
1740416409.1107166,-0.2507595419883728,0.003316328627988696
